"Location","yrfac","buffer","year","forest_sum_ha","total","pct_buff"
"Mbandza","2001","20",2001,118191.509377458,125685.329764697,94.0376331897534
"Mbandza","2001","200",2001,11163503.3900251,12566462.4405452,88.8356881886382
"Mbandza","2001","300",2001,24866310.1382639,28273842.3976926,87.9481104425099
"Mbandza","2001","50",2001,726967.062660767,785359.974879716,92.5648219814242
"Mbandza","2002","100",2002,2959755.12108095,3141525.38035978,94.2139490447787
"Mbandza","2002","20",2002,118058.539180472,125685.329764697,93.9318370739817
"Mbandza","2002","200",2002,11156674.4206228,12566462.4405452,88.7813453739079
"Mbandza","2002","300",2002,24861599.1941421,28273842.3976926,87.931448596357
"Mbandza","2002","50",2002,726644.135039517,785359.974879716,92.5237035603715
"Mbandza","2003","100",2003,2959774.11682338,3141525.38035978,94.2145537109878
"Mbandza","2003","20",2003,117944.564725914,125685.329764697,93.8411546890355
"Mbandza","2003","200",2003,11156712.4121076,12566462.4405452,88.7816476983287
"Mbandza","2003","300",2003,24870907.1079311,28273842.3976926,87.9643691794815
"Mbandza","2003","50",2003,726235.726577348,785359.974879716,92.4717008513932
"Mbandza","2004","100",2004,2958947.80202782,3141525.38035978,94.1882507308903
"Mbandza","2004","20",2004,117954.062597127,125685.329764697,93.8487115544476
"Mbandza","2004","200",2004,11157443.748191,12566462.4405452,88.7874674434388
"Mbandza","2004","300",2004,24884099.6510462,28273842.3976926,88.0110290671953
"Mbandza","2004","50",2004,726482.671228892,785359.974879716,92.5031443498452
"Mbandza","2005","100",2005,2958957.29989904,3141525.38035978,94.1885530639951
"Mbandza","2005","20",2005,117954.062597127,125685.329764697,93.8487115544476
"Mbandza","2005","200",2005,11157367.7652213,12566462.4405452,88.7868627945962
"Mbandza","2005","300",2005,24886797.0464708,28273842.3976926,88.0205693178151
"Mbandza","2005","50",2005,726511.164842532,785359.974879716,92.5067724458204
"Mbandza","2006","100",2006,2959726.62746731,3141525.38035978,94.213042045465
"Mbandza","2006","20",2006,117954.062597127,125685.329764697,93.8487115544476
"Mbandza","2006","200",2006,11156436.9738425,12566462.4405452,88.7794558462746
"Mbandza","2006","300",2006,24890387.2417894,28273842.3976926,88.0332672570201
"Mbandza","2006","50",2006,726596.645683451,785359.974879716,92.5176567337462
"Mbandza","2007","100",2007,2959242.23603544,3141525.38035978,94.197623057132
"Mbandza","2007","20",2007,117954.062597127,125685.329764697,93.8487115544476
"Mbandza","2007","200",2007,11154375.9357892,12566462.4405452,88.7630547464184
"Mbandza","2007","300",2007,24898840.3471691,28273842.3976926,88.063164521286
"Mbandza","2007","50",2007,726596.645683451,785359.974879716,92.5176567337462
"Mbandza","2008","100",2008,2958909.81054298,3141525.38035978,94.1870413984722
"Mbandza","2008","20",2008,117954.062597127,125685.329764697,93.8487115544476
"Mbandza","2008","200",2008,11151526.5744252,12566462.4405452,88.7403804148196
"Mbandza","2008","300",2008,24899866.1172602,28273842.3976926,88.0667925039161
"Mbandza","2008","50",2008,726444.679744039,785359.974879716,92.4983068885449
"Mbandza","2009","100",2009,2958339.93827018,3141525.38035978,94.1689014121982
"Mbandza","2009","20",2009,117992.05408198,125685.329764697,93.8789390160966
"Mbandza","2009","200",2009,11148772.1917734,12566462.4405452,88.7184618942742
"Mbandza","2009","300",2009,24902905.4360484,28273842.3976926,88.0775420820791
"Mbandza","2009","50",2009,726530.160584958,785359.974879716,92.5091911764705
"Mbandza","2010","100",2010,2957048.22778518,3141525.38035978,94.1277841099768
"Mbandza","2010","20",2010,117992.05408198,125685.329764697,93.8789390160966
"Mbandza","2010","200",2010,11141268.873515,12566462.4405452,88.6587528210651
"Mbandza","2010","300",2010,24893996.4328504,28273842.3976926,88.0460323810887
"Mbandza","2010","50",2010,726150.245736428,785359.974879716,92.4608165634674
"Mbandza","2011","100",2011,2954597.77701217,3141525.38035978,94.0497821689983
"Mbandza","2011","20",2011,117925.568983487,125685.329764697,93.8260409582107
"Mbandza","2011","200",2011,11130830.7130516,12566462.4405452,88.5756891863089
"Mbandza","2011","300",2011,24882940.9107582,28273842.3976926,88.0069307905206
"Mbandza","2011","50",2011,725713.343660619,785359.974879716,92.4051857585139
"Mbandza","2012","100",2012,2951729.41990577,3141525.38035978,93.9584775714186
"Mbandza","2012","20",2012,117925.568983487,125685.329764697,93.8260409582107
"Mbandza","2012","200",2012,11099639.7039874,12566462.4405452,88.3274808364112
"Mbandza","2012","300",2012,24847865.2723678,28273842.3976926,87.882873940033
"Mbandza","2012","50",2012,725580.373463634,785359.974879716,92.3882546439628
"Mbandza","2013","100",2013,2951359.00292846,3141525.38035978,93.9466865803407
"Mbandza","2013","20",2013,117925.568983487,125685.329764697,93.8260409582107
"Mbandza","2013","200",2013,11098471.4658281,12566462.4405452,88.3181843604553
"Mbandza","2013","300",2013,24846013.1874812,28273842.3976926,87.8763234158398
"Mbandza","2013","50",2013,725580.373463634,785359.974879716,92.3882546439628
"Mbandza","2014","100",2014,2951140.55189055,3141525.38035978,93.9397329189356
"Mbandza","2014","20",2014,117982.556210766,125685.329764697,93.8713821506837
"Mbandza","2014","200",2014,11095793.066146,12566462.4405452,88.296870488753
"Mbandza","2014","300",2014,24846165.1534206,28273842.3976926,87.8768608947479
"Mbandza","2014","50",2014,725532.884107569,785359.974879716,92.3822078173375
"Mbandza","2015","100",2015,2951140.55189055,3141525.38035978,93.9397329189356
"Mbandza","2015","20",2015,117982.556210766,125685.329764697,93.8713821506837
"Mbandza","2015","200",2015,11095793.066146,12566462.4405452,88.296870488753
"Mbandza","2015","300",2015,24846165.1534206,28273842.3976926,87.8768608947479
"Mbandza","2015","50",2015,725532.884107569,785359.974879716,92.3822078173375
"Mbandza","2016","100",2016,2950257.24986772,3141525.38035978,93.9116159402106
"Mbandza","2016","20",2016,118058.539180472,125685.329764697,93.9318370739817
"Mbandza","2016","200",2016,11102099.6526315,12566462.4405452,88.3470563426908
"Mbandza","2016","300",2016,24866205.6616805,28273842.3976926,87.9477409257604
"Mbandza","2016","50",2016,725114.977774186,785359.974879716,92.328995743034
"Mbandza","2017","100",2017,2951434.98589816,3141525.38035978,93.9491052451771
"Mbandza","2017","20",2017,118182.011506244,125685.329764697,94.0300763243411
"Mbandza","2017","200",2017,11105632.8607229,12566462.4405452,88.3751725138734
"Mbandza","2017","300",2017,24872797.1843025,28273842.3976926,87.9710540734016
"Mbandza","2017","50",2017,726055.267024297,785359.974879716,92.4487229102168
"Mbandza","2018","100",2018,2949706.37333736,3141525.38035978,93.8940806201459
"Mbandza","2018","20",2018,118447.951900215,125685.329764697,94.2416685558834
"Mbandza","2018","200",2018,11106516.1627457,12566462.4405452,88.3822015566684
"Mbandza","2018","300",2018,24882304.553387,28273842.3976926,88.0046800975929
"Mbandza","2018","50",2018,726644.135039517,785359.974879716,92.5237035603715
"Mbandza","2019","100",2019,2951007.58169356,3141525.38035978,93.9355002554715
"Mbandza","2019","20",2019,118504.939127494,125685.329764697,94.2870097483565
"Mbandza","2019","200",2019,11110286.8176174,12566462.4405452,88.4122072554839
"Mbandza","2019","300",2019,24886559.5996905,28273842.3976926,88.0197295070211
"Mbandza","2019","50",2019,727081.037115325,785359.974879716,92.5793343653251
"Mbandza","2020","100",2020,2954293.84513334,3141525.38035978,94.040107509652
"Mbandza","2020","20",2020,118542.930612347,125685.329764697,94.3172372100052
"Mbandza","2020","200",2020,11125245.9647782,12566462.4405452,88.531247496376
"Mbandza","2020","300",2020,24908946.08214,28273842.3976926,88.098906868678
"Mbandza","2020","50",2020,728524.713539736,785359.974879716,92.7631578947368
"Mbandza","2021","100",2021,2953970.91751209,3141525.38035978,94.0298281840968
"Mbandza","2021","20",2021,118580.922097199,125685.329764697,94.347464671654
"Mbandza","2021","200",2021,11119252.8080427,12566462.4405452,88.4835558189144
"Mbandza","2021","300",2021,24890197.2843651,28273842.3976926,88.0325954083849
"Mbandza","2021","50",2021,728220.781660913,785359.974879716,92.7244582043344
"Mbandza","2022","100",2022,2949877.33501919,3141525.38035978,93.899522616028
"Mbandza","2022","20",2022,118419.458286575,125685.329764697,94.2189979596463
"Mbandza","2022","200",2022,11107152.520117,12566462.4405452,88.3872654907256
"Mbandza","2022","300",2022,24864154.1214985,28273842.3976926,87.9404849605005
"Mbandza","2022","50",2022,726834.092463782,785359.974879716,92.5478908668731
"Mekouka","1992","100",1992,3116080.58337953,3141753.3292689,99.1828529105006
"Mekouka","1992","20",1992,125609.346794991,125628.342537418,99.9848794133208
"Mekouka","1992","200",1992,12294044.4984073,12566281.9809922,97.833587667405
"Mekouka","1992","300",1992,27023001.2525237,28274431.2657078,95.5739869657364
"Mekouka","1992","50",1992,783517.387864349,785549.932303981,99.7412584030565
"Mekouka","1993","100",1993,3116080.58337953,3141753.3292689,99.1828529105006
"Mekouka","1993","20",1993,125609.346794991,125628.342537418,99.9848794133208
"Mekouka","1993","200",1993,12294044.4984073,12566281.9809922,97.833587667405
"Mekouka","1993","300",1993,27023001.2525237,28274431.2657078,95.5739869657364
"Mekouka","1993","50",1993,783517.387864349,785549.932303981,99.7412584030565
"Mekouka","1993","50",1993,783517.387864349,785549.93230398,99.7412584030567
"Mekouka","1994","100",1994,3116080.58337953,3141753.3292689,99.1828529105006
"Mekouka","1994","20",1994,125609.346794991,125628.342537418,99.9848794133208
"Mekouka","1994","200",1994,12294044.4984073,12566281.9809922,97.833587667405
"Mekouka","1994","300",1994,27023001.2525237,28274431.2657078,95.5739869657364
"Mekouka","1994","50",1994,783517.387864349,785549.93230398,99.7412584030567
"Mekouka","1994","50",1994,783517.387864349,785549.932303981,99.7412584030565
"Mekouka","1995","100",1995,3116080.58337953,3141753.3292689,99.1828529105006
"Mekouka","1995","20",1995,125609.346794991,125628.342537418,99.9848794133208
"Mekouka","1995","200",1995,12293854.540983,12566281.9809922,97.8320760235903
"Mekouka","1995","300",1995,27026202.0351225,28274431.2657078,95.5853073794656
"Mekouka","1995","50",1995,783517.387864349,785549.932303981,99.7412584030565
"Mekouka","1995","50",1995,783517.387864349,785549.93230398,99.7412584030567
"Mekouka","1996","100",1996,3116080.58337953,3141753.3292689,99.1828529105006
"Mekouka","1996","20",1996,125609.346794991,125628.342537418,99.9848794133208
"Mekouka","1996","200",1996,12293626.5920739,12566281.9809922,97.8302620510132
"Mekouka","1996","300",1996,27027360.7754104,28274431.2657078,95.5894055707856
"Mekouka","1996","50",1996,783517.387864349,785549.932303981,99.7412584030565
"Mekouka","1996","50",1996,783517.387864349,785549.93230398,99.7412584030567
"Mekouka","1997","100",1997,3116080.58337953,3141753.3292689,99.1828529105006
"Mekouka","1997","20",1997,125609.346794991,125628.342537418,99.9848794133208
"Mekouka","1997","200",1997,12293275.1708391,12566281.9809922,97.8274655099569
"Mekouka","1997","300",1997,27026429.9840316,28274431.2657078,95.5861135810367
"Mekouka","1997","50",1997,783517.387864349,785549.93230398,99.7412584030567
"Mekouka","1997","50",1997,783517.387864349,785549.932303981,99.7412584030565
"Mekouka","1998","100",1998,3116080.58337953,3141753.3292689,99.1828529105006
"Mekouka","1998","20",1998,125609.346794991,125628.342537418,99.9848794133208
"Mekouka","1998","200",1998,12291470.5753086,12566281.9809922,97.8131048937203
"Mekouka","1998","300",1998,27008355.5351129,28274431.2657078,95.5221885147855
"Mekouka","1998","50",1998,783517.387864349,785549.93230398,99.7412584030567
"Mekouka","1998","50",1998,783517.387864349,785549.932303981,99.7412584030565
"Mekouka","1999","100",1999,3115881.12808405,3141753.3292689,99.1765043759541
"Mekouka","1999","20",1999,125609.346794991,125628.342537418,99.9848794133208
"Mekouka","1999","200",1999,12273795.0369807,12566281.9809922,97.6724464367908
"Mekouka","1999","300",1999,26937662.8796727,28274431.2657078,95.2721652525109
"Mekouka","1999","50",1999,783403.41340979,785549.93230398,99.7267495284617
"Mekouka","1999","50",1999,783403.41340979,785549.932303981,99.7267495284616
"Mekouka","2000","100",2000,3115197.28135671,3141753.3292689,99.1547379717945
"Mekouka","2000","20",2000,125609.346794991,125628.342537418,99.9848794133208
"Mekouka","2000","200",2000,12258731.4132365,12566281.9809922,97.5525730823095
"Mekouka","2000","300",2000,26882594.2223784,28274431.2657078,95.0774003895971
"Mekouka","2000","50",2000,783270.443212805,785549.932303981,99.7098225081008
"Mekouka","2001","100",2001,3114921.84309152,3141753.3292689,99.1459709478966
"Mekouka","2001","20",2001,125609.346794991,125628.342537418,99.9848794133208
"Mekouka","2001","200",2001,12256043.5156832,12566281.9809922,97.5311833223363
"Mekouka","2001","300",2001,26875784.2487185,28274431.2657078,95.0533151176568
"Mekouka","2001","50",2001,783014.000690048,785549.932303981,99.6771775402621
"Mekouka","2002","100",2002,3114921.84309152,3141753.3292689,99.1459709478966
"Mekouka","2002","20",2002,125609.346794991,125628.342537418,99.9848794133208
"Mekouka","2002","200",2002,12260839.9406458,12566281.9809922,97.5693523286492
"Mekouka","2002","300",2002,26874976.9296654,28274431.2657078,95.0504598204254
"Mekouka","2002","50",2002,783014.000690048,785549.932303981,99.6771775402621
"Mekouka","2003","100",2003,3114912.34522031,3141753.3292689,99.1456686367278
"Mekouka","2003","20",2003,125609.346794991,125628.342537418,99.9848794133208
"Mekouka","2003","200",2003,12264544.110419,12566281.9809922,97.5988293830302
"Mekouka","2003","300",2003,26880238.7503175,28274431.2657078,95.0690696400276
"Mekouka","2003","50",2003,783014.000690048,785549.932303981,99.6771775402621
"Mekouka","2004","100",2004,3114912.34522031,3141753.3292689,99.1456686367278
"Mekouka","2004","20",2004,125609.346794991,125628.342537418,99.9848794133208
"Mekouka","2004","200",2004,12260441.0300549,12566281.9809922,97.5661778766391
"Mekouka","2004","300",2004,26865241.6116718,28274431.2657078,95.0160282949879
"Mekouka","2004","50",2004,783014.000690048,785549.932303981,99.6771775402621
"Mekouka","2005","100",2005,3115016.82180365,3141753.3292689,99.1489940595856
"Mekouka","2005","20",2005,125609.346794991,125628.342537418,99.9848794133208
"Mekouka","2005","200",2005,12259947.1407518,12566281.9809922,97.5622476027216
"Mekouka","2005","300",2005,26863114.0885201,28274431.2657078,95.0085037469898
"Mekouka","2005","50",2005,783014.000690048,785549.932303981,99.6771775402621
"Mekouka","2006","100",2006,3115016.82180365,3141753.3292689,99.1489940595856
"Mekouka","2006","20",2006,125609.346794991,125628.342537418,99.9848794133208
"Mekouka","2006","200",2006,12261248.349108,12566281.9809922,97.5726023628504
"Mekouka","2006","300",2006,26866419.3477023,28274431.2657078,95.0201936697726
"Mekouka","2006","50",2006,783014.000690048,785549.932303981,99.6771775402621
"Mekouka","2007","100",2007,3115092.80477336,3141753.3292689,99.1514125489366
"Mekouka","2007","20",2007,125609.346794991,125628.342537418,99.9848794133208
"Mekouka","2007","200",2007,12261134.3746535,12566281.9809922,97.571695376562
"Mekouka","2007","300",2007,26865782.990331,28274431.2657078,95.0179430237197
"Mekouka","2007","50",2007,783014.000690048,785549.932303981,99.6771775402621
"Mekouka","2008","100",2008,3115102.30264457,3141753.3292689,99.1517148601056
"Mekouka","2008","20",2008,125609.346794991,125628.342537418,99.9848794133208
"Mekouka","2008","200",2008,12255787.0731604,12566281.9809922,97.5291426031862
"Mekouka","2008","300",2008,26857472.3530194,28274431.2657078,94.9885502581022
"Mekouka","2008","50",2008,783014.000690048,785549.932303981,99.6771775402621
"Mekouka","2009","100",2009,3115007.32393244,3141753.3292689,99.1486917484168
"Mekouka","2009","20",2009,125609.346794991,125628.342537418,99.9848794133208
"Mekouka","2009","200",2009,12253108.6734783,12566281.9809922,97.5078284254034
"Mekouka","2009","300",2009,26853863.1619584,28274431.2657078,94.9757853998913
"Mekouka","2009","50",2009,782919.021977916,785549.932303981,99.665086811433
"Mekouka","2010","100",2010,3115007.32393244,3141753.3292689,99.1486917484168
"Mekouka","2010","20",2010,125609.346794991,125628.342537418,99.9848794133208
"Mekouka","2010","200",2010,12250648.7248341,12566281.9809922,97.4882526380072
"Mekouka","2010","300",2010,26844849.6821771,28274431.2657078,94.943906846096
"Mekouka","2010","50",2010,782919.021977916,785549.932303981,99.665086811433
